genes,logFC,logCPM,PValue,FDR
YALI1_D34933g,-4.33344254718822,5.40269952224855,0,0
YALI1_E27625g,1.91956195596944,6.58921361195596,1.35643211573355e-305,4.37313714112495e-302
YALI1_A22454g,1.51841090689105,11.2599866248105,3.68532387448646e-237,7.9209894475629e-234
YALI1_A22496g,2.73103058449752,4.08871562642821,6.3791622450663e-182,1.02832095390469e-178
YALI1_E00239g,2.12734487868432,5.95531971995568,1.43697255950898e-181,1.85311981274278e-178
YALI1_E09329g,-1.51815620771302,8.25323908154206,1.43169093110275e-141,1.53859052062509e-138
YALI1_E14350g,1.59643244225165,6.22252761749799,7.90046719881863e-140,7.27745892828321e-137
YALI1_E12561g,1.22339662582268,6.32641116019518,2.44246391633089e-117,1.9686259165627e-114
YALI1_B17292g,1.42935151225445,7.04698693617757,3.19906565192901e-107,2.29195281373758e-104
YALI1_C31408g,1.18834741641173,8.67569480937783,1.2190466496205e-106,7.86041279675296e-104
YALI1_A15105g,1.16343607840391,7.29104709050611,4.18808278793033e-106,2.45497798332498e-103
YALI1_F18152g,0.962915914281131,7.5015637829938,6.54732509654303e-104,3.51809601854246e-101
YALI1_B12966g,1.20009885962699,6.73701267868953,7.44399281732197e-100,3.69222043739169e-97
YALI1_B10231g,0.914097738945772,7.85669259853614,3.51953438629685e-99,1.62099698020301e-96
YALI1_F15357g,3.1181581537741,2.73625509283896,3.87978931910536e-99,1.66779210197276e-96
YALI1_C30454g,1.06351867179393,5.97793920725052,4.233224842612e-92,1.70598961157264e-89
YALI1_E36437g,0.928918948107187,8.43463743045913,9.68006112331577e-91,3.67159024253765e-88
YALI1_B23237g,0.818677010406659,9.64268969852622,1.79462330010535e-89,6.42873946615515e-87
YALI1_E02744g,1.12467594328521,5.14124388468837,7.31855244915433e-86,2.48368558906037e-83
YALI1_C06222g,2.01448921708156,7.4332976559552,5.14933971339861e-83,1.66014712359971e-80
YALI1_E04719g,-0.84590537187734,7.91139759890672,1.47088463473764e-81,4.5163162498992e-79
YALI1_F14136g,-0.756680851623916,9.37937202969508,1.92441130996312e-81,5.64027460301917e-79
YALI1_F17988g,-1.19403711324985,8.07933406895529,3.20349492891778e-81,8.98092839202689e-79
YALI1_C04925g,0.890275895524278,7.45858129298511,1.71503803150277e-79,4.60773551130412e-77
YALI1_C25391g,1.40111254388805,6.39787090977185,1.55056479674742e-76,3.99921672377094e-74
YALI1_C01161g,1.41177775515982,4.57424903377893,8.16643403642402e-75,2.02527564103316e-72
YALI1_E30677g,-0.898531700998469,6.28117080623803,3.9519305021348e-74,9.43779551028341e-72
YALI1_B27968g,2.45734075460664,2.64867782014372,7.7748903825759e-74,1.79044618524462e-71
YALI1_F25924g,-0.784383644806856,7.17753114292305,9.75284016472262e-73,2.16849356490108e-70
YALI1_E01530g,-0.788171609794506,8.82452975173731,1.03661816375543e-72,2.22803797329834e-70
YALI1_D35025g,2.04435489191362,3.06797275620469,1.43278767565769e-72,2.980198365368e-70
YALI1_A12356g,-0.883463845131969,5.64473249399381,1.56829167679785e-72,3.16010772874767e-70
YALI1_F29798g,1.94363338984985,4.2320466530378,1.96954288482896e-72,3.84836743072034e-70
YALI1_C04720g,1.28221151099048,5.43095144839925,1.00124120580601e-70,1.89882449854034e-68
YALI1_C20793g,-1.24000449384799,5.95428630374216,3.20818426235072e-70,5.91039203532498e-68
YALI1_C08922g,1.13906734872406,4.80821990666641,5.78799112545618e-70,1.03669352158171e-67
YALI1_B13328g,-1.21921345204191,5.76098941719888,2.0145400626864e-69,3.51074441194646e-67
YALI1_B21155g,1.70918153598315,4.27409071116482,5.67525594414722e-69,9.58504151589162e-67
YALI1_E10295g,1.11069984585617,4.76655044365618,5.79740414267639e-69,9.58504151589162e-67
YALI1_D26671g,1.46670094691337,4.51568961617286,3.71860569081318e-67,5.99439237359084e-65
YALI1_F26427g,0.931081329285237,6.93591260006804,5.48986304202775e-66,8.63381387682804e-64
YALI1_C24850g,-0.966459581774329,9.69937883472251,9.82513727511426e-66,1.50839250356992e-63
YALI1_A16681g,1.68270545241143,3.83117005369631,1.45661129197355e-65,2.18423944433616e-63
YALI1_E34842g,-0.736522263855034,6.54114241333234,1.2957044289995e-63,1.8987959450429e-61
YALI1_E20794g,1.13317920084,4.80203667979436,1.62873746097879e-63,2.33379981075361e-61
YALI1_F08784g,0.84381902547413,7.47525290574728,2.49303967367108e-62,3.49459126431112e-60
YALI1_A06594g,0.649046923390486,7.04912073776336,8.23979432980646e-62,1.13042965614026e-59
YALI1_C15465g,1.30927412151164,4.08227211003632,4.92713367587494e-61,6.61878290459201e-59
YALI1_C21789g,-1.1530605167898,6.1539796539859,1.42423318891219e-60,1.87417461267466e-58
YALI1_E02850g,-1.92194897618618,6.4904542196638,1.33415573409286e-59,1.72052723468615e-57
YALI1_D11256g,1.02904212661913,6.90205431258468,2.09965005592978e-58,2.65461638443828e-56
YALI1_F02132g,0.952435201705594,6.07463886497602,2.78725545274428e-58,3.45619676140291e-56
YALI1_C14931g,0.847896583998967,5.85180392212328,6.07531493740625e-58,7.39125107856519e-56
YALI1_B12409g,-0.759226041173377,8.32620038021251,7.2400288312252e-58,8.64513072291483e-56
YALI1_C07638g,-0.639214025540113,11.1287799145622,4.71179841054867e-57,5.52394111840324e-55
YALI1_D00094g,1.52563997038705,4.80086875167219,1.38445676584382e-56,1.59410307610017e-54
YALI1_A12772g,-2.39898586948027,2.97699749346488,2.91872856677425e-56,3.30174768395796e-54
YALI1_E20463g,1.2620061300157,4.37096296247034,8.73672051505329e-56,9.712823082942e-54
YALI1_C16621g,0.617248717782885,8.49519676577929,1.51780996569957e-55,1.65878621336116e-53
YALI1_D01234g,1.08424814682502,7.43344211793615,1.68355336481334e-55,1.8092586827194e-53
YALI1_B21381g,1.22655472508415,4.68138253022999,3.54050422917212e-55,3.74248709339374e-53
YALI1_B03910g,-1.48646040906252,7.77952871429176,2.53434334900248e-54,2.63571708296257e-52
YALI1_B15587g,-0.940713476004194,6.94982628054194,2.2654739305918e-53,2.31869458800887e-51
YALI1_F37171g,1.65593125746592,3.12317389411153,8.7841027945529e-53,8.84998356551205e-51
YALI1_D00376g,1.15330798640082,8.62401140473252,1.08875971946234e-52,1.08004964170664e-50
YALI1_B05832g,-1.06683522164776,8.23301539041543,3.27872043261913e-52,3.20321050750426e-50
YALI1_B05313g,0.739153985971001,5.80307682086748,7.30444604024588e-52,7.02971165186648e-50
YALI1_A06530g,0.724228016211345,11.0129445044426,1.10048830240689e-51,1.04352184910583e-49
YALI1_E09568g,-1.03646676061218,7.68636474243177,1.19628090888943e-51,1.11791584065494e-49
YALI1_A05254g,-0.879306952713446,6.53366801811246,1.31812832163051e-51,1.21418448826764e-49
YALI1_D31482g,-1.74601359733686,6.26173279343513,2.68674786593868e-51,2.44002116050318e-49
YALI1_B02047g,1.71721210073648,3.04951767950395,3.76832159301194e-51,3.37474133774181e-49
YALI1_E02162g,0.85529226144039,7.20908191021218,1.55371842318696e-50,1.37238032776843e-48
YALI1_C24891g,-1.30539851744436,10.7716997401806,1.94664661662226e-50,1.69621315999734e-48
YALI1_A19398g,1.18994665367164,4.60594856226566,3.41709616612854e-50,2.93779147722624e-48
YALI1_F12578g,0.727568403631746,6.26187932982891,1.04864453427335e-49,8.87888727876275e-48
YALI1_E41569g,0.695020020421408,6.40786735821111,1.06028895853711e-49,8.87888727876275e-48
YALI1_F07699g,-0.822318261652669,6.03351668786464,1.50861175522232e-49,1.24711905098378e-47
YALI1_B11759g,-0.792901572231609,6.80956700579609,3.15373464070345e-49,2.57408619788049e-47
YALI1_B13355g,0.598002237210913,6.83791112184509,3.38618493442899e-49,2.72926505714977e-47
YALI1_E21983g,-1.09383648438135,7.16417295988602,7.90533717002873e-49,6.29303877436361e-47
YALI1_E02317g,-0.758827156514854,7.32360641405111,9.43842480096127e-49,7.42182477031687e-47
YALI1_F18835g,1.47823002344509,5.31938270990009,1.77234900112021e-48,1.37688028424375e-46
YALI1_A12540g,2.69484357180162,3.56391223903271,3.49873151068341e-48,2.68569295010555e-46
YALI1_D14915g,-0.582938254983368,7.37151200126669,3.86178872332387e-48,2.92950749270498e-46
YALI1_A19025g,0.837373752782627,6.48860923144983,5.78371483613833e-48,4.33644107714186e-46
YALI1_D18770g,-0.739714586939923,7.50546022527764,6.36873214530692e-48,4.72018216930334e-46
YALI1_D17666g,-0.963688409098726,6.21105940017377,1.54593271714346e-47,1.13274706365239e-45
YALI1_F04848g,0.704427061238359,5.86827484174454,2.18615182913327e-47,1.58385471845521e-45
YALI1_D24249g,0.834251712452941,5.66133827690874,3.07204784564634e-47,2.20095161208085e-45
YALI1_A09064g,0.735797127646506,11.0690729947421,4.39547227162369e-47,3.1145060667505e-45
YALI1_B10635g,0.586468134088943,10.1472445281769,1.01592552429146e-46,7.12031280503409e-45
YALI1_A16292g,0.632521596297295,8.67722542807592,2.66182744370848e-46,1.84553369430454e-44
YALI1_E09817g,-0.962153144025398,5.79039512310323,3.85883840801647e-46,2.6469989420096e-44
YALI1_C04553g,1.81736326169274,4.73303800467191,4.27741877373694e-46,2.90324171084798e-44
YALI1_B25427g,-0.636998881891559,9.57593772137899,5.94066856940994e-46,3.99014905578701e-44
YALI1_F02265g,0.612921956874924,8.90963044596359,6.93949016787127e-46,4.61297243324061e-44
YALI1_F03120g,-1.14290701415827,5.50005160923482,8.75060471594376e-46,5.75754073555157e-44
YALI1_E07409g,-0.653662924497586,6.08732920652627,1.56077731708568e-45,1.01655476167358e-43
YALI1_E19483g,-0.799067977761233,7.2288024088681,5.66582397558202e-45,3.65332329945529e-43
YALI1_D11722g,-0.804186815074442,7.43448899474396,2.34164439684239e-44,1.49494287830096e-42
YALI1_E01649g,-0.635461575077672,6.16975830336047,2.74378531219697e-44,1.73450271500452e-42
YALI1_B28150g,-0.633615962436096,8.41903917858391,3.61007393631974e-44,2.25997638265919e-42
YALI1_D13126g,-0.860220559101151,6.33704379796519,5.99420668485282e-44,3.71640814460875e-42
YALI1_A05168g,0.765540128427701,5.98425424658939,1.25574475419681e-43,7.71146873815338e-42
YALI1_B16239g,-0.549493091824824,9.59777052100894,2.88790688693996e-43,1.7567192082065e-41
YALI1_F12649g,1.04485988368628,4.10151163082163,3.52291622958851e-43,2.12296858396137e-41
YALI1_E28779g,-1.10693425082351,4.47607602917373,4.21510308583362e-43,2.51657265717177e-41
YALI1_E40251g,-0.678494171729577,6.42062801441859,6.37536975761253e-43,3.77141139422804e-41
YALI1_C12333g,0.58875508543763,8.32419253433154,6.84734427216954e-43,4.0137887151772e-41
YALI1_C32461g,-0.746708948438979,8.00208111233259,1.11304133150926e-42,6.46566712213665e-41
YALI1_D11937g,-0.601816173698983,7.19120475740456,1.13096786024081e-42,6.5111435382435e-41
YALI1_C01043g,0.935782130418202,4.97917690962422,1.56196996182608e-42,8.91290470252616e-41
YALI1_C07137g,-0.815952031797407,7.24094168623134,2.69015407451469e-42,1.52158890109392e-40
YALI1_F07318g,-0.71665524235062,6.48251454722416,2.82393230029128e-42,1.5833665628068e-40
YALI1_A06416g,0.567941802681791,6.36282999502157,5.26745606057486e-42,2.9279790240161e-40
