,logFC,-log10Pval
YALI1_A22496g,2.69130399194797,126.758251974663
YALI1_E09329g,-1.53547049346865,122.88845337801
YALI1_E14350g,1.57822071921666,92.9934041958241
YALI1_B17292g,1.39229178677883,83.1330682797617
YALI1_A17749g,2.37862611052061,65.4508079955386
YALI1_A12772g,-2.39506004645277,64.1838309357899
YALI1_E10295g,1.10517870404736,55.5869443648498
YALI1_B12966g,1.18597050716491,53.9878496554223
YALI1_C31408g,1.17846489881502,53.0045543409833
YALI1_B13328g,-1.23419433191998,50.4826274360474
YALI1_D31482g,-1.7597687106041,48.1777231738241
YALI1_B02047g,1.7220674207015,47.366004218122
YALI1_A19070g,2.30794078317966,46.0736808400402
YALI1_F37171g,1.59132479886486,45.7935544667341
YALI1_F29798g,1.92737920115571,42.5042804924643
YALI1_C30454g,1.05045835048812,41.1360444132041
YALI1_C15465g,1.19921466360845,40.4528912928211
YALI1_C04720g,1.27334884038182,40.1685758762771
YALI1_E26492g,1.66737742778413,40.0858329069614
YALI1_F07042g,-1.37009652683032,36.9770100592102
YALI1_F32287g,1.27424212098236,34.4885922755306
YALI1_C04553g,1.79290847310862,33.8829884079273
YALI1_A19398g,1.19933891179251,33.7037486677503
YALI1_C20793g,-1.24992941119503,33.2385624093823
YALI1_D01234g,1.06913676069619,33.2040720041395
YALI1_F18835g,1.45491242985967,33.0619953084151
YALI1_D21256g,-3.04005029663864,32.6958868158189
YALI1_D11256g,1.0159933134199,32.3951072512939
YALI1_A22454g,1.4667231825791,32.2552578877869
YALI1_C05323g,-1.18659486819921,31.7696242164351
YALI1_C14332g,1.63638585799727,30.8165028671911
YALI1_F36094g,-1.51567691241026,30.0662685340239
YALI1_E24735g,-1.27395971166998,29.4454024206923
YALI1_A02190g,1.52405592860729,28.854346340092
YALI1_D28963g,-2.10935846282152,28.5581977123625
YALI1_C10318g,1.33684785097671,28.3985885932718
YALI1_C08922g,1.0961801908115,28.1355729352737
YALI1_F36584g,1.20428249559493,27.3625022654342
YALI1_E33799g,-1.00619727828288,26.8174786315515
YALI1_B07696g,1.11761693805965,26.1966549367325
YALI1_D06094g,1.25071019906498,26.1773354019561
YALI1_F09720g,-1.27400783259835,25.9319100174746
YALI1_F01755g,2.19961998809123,25.4636107816205
YALI1_A12037g,1.64007007077351,25.2364687915984
YALI1_C06222g,1.9955574645856,24.7945577867316
YALI1_D00376g,1.13865442411321,24.2767762220914
YALI1_D00515g,-1.07909974195563,22.95895563704
YALI1_B25676g,-1.05102677248162,22.7517150549915
YALI1_F26793g,-1.25290210588115,21.4962217815056
YALI1_E24532g,1.07481684046981,21.2703121667324
YALI1_E40603g,1.29179021528129,21.265257114762
YALI1_F18664g,1.01758257721811,21.0688658985951
YALI1_F18696g,1.74165572730762,20.9580078490459
YALI1_D32111g,-1.13129994992202,20.3976690222099
YALI1_F38220g,-2.34635759433752,19.1108090357037
YALI1_B02604g,1.23626933049882,18.7389176398327
YALI1_C09750g,1.0009323016518,18.3910695470861
YALI1_A06311g,1.01214370305924,18.2442621298562
YALI1_E28779g,-1.12752614523318,17.3132917714677
YALI1_D00062g,1.37017674973434,17.1067000644016
YALI1_E02850g,-1.80534680807925,16.7402395633456
YALI1_D26666g,1.30080884691117,16.6371705333098
YALI1_A03450g,-1.68025241586949,16.3488548615939
YALI1_D26671g,1.46402158873111,16.3440795256231
YALI1_C24891g,-1.32105472628794,16.2599694840788
YALI1_F03830g,1.14922457704505,16.0802126798587
YALI1_E28863g,1.08400233677971,16.0023912030193
YALI1_B10525g,-1.09459408160157,15.8403367935623
YALI1_B08247g,1.45698405587831,15.7869253534386
YALI1_F26367g,-1.82336226175864,15.7556409707804
YALI1_C22282g,1.35821150569193,15.72659422438
