,logFC,-log10Pval
KMXK_0C02470,-3.92834906946572,62.7683974761855
KMXK_0D05590,-2.44489515090823,34.6620594933747
KMXK_0B00530,-2.94618797349261,26.4868025175333
KMXK_0B07870,-2.30899696140407,22.7066402344105
KMXK_0F05010,-2.97920368974071,22.3820747340643
KMXK_0A01430,-1.21212504910443,22.1452268637218
KMXK_0A02460,-1.25719882179635,20.8317565471334
KMXK_0E06310,2.43142679459913,20.5173901884822
KMXK_0G00230,-1.50308514238955,20.2858620835857
KMXK_0H03090,-1.57438306574864,19.6002293251858
KMXK_0F01440,-3.86885466810791,18.7054668440887
KMXK_0B08170,2.41214059586824,18.3573903526167
KMXK_0H04040,-1.07207654703176,18.0335489763763
KMXK_0C02480,-1.23054719954549,17.7432167483982
KMXK_0D01050,6.23813798599173,16.9410084907051
KMXK_0A00200,5.13963358487791,16.9410084907051
KMXK_0A01850,-1.74551183554095,16.9410084907051
KMXK_0D03050,1.31829170158814,16.1785217792674
KMXK_0D02710,1.18960025715506,15.7791422626326
KMXK_0F04480,-1.02927552542548,15.0451587459141
KMXK_0D03110,1.01728994801102,14.9067223098753
KMXK_0E00120,1.25505809080154,14.4786569277837
KMXK_0A04840,-2.88982310064594,14.4783902506885
KMXK_0A06760,1.5002682562253,14.3377778248824
KMXK_0A03190,4.63076906884445,14.224088570898
KMXK_0D02250,-3.53227921742698,13.9166204858899
KMXK_0C04630,1.0670862206164,13.3280989819562
KMXK_0D01390,-2.46469968435441,11.6867637824953
KMXK_0C07290,-1.11915863906634,11.6730027554994
KMXK_0D01780,-1.16500081816935,11.5787675713016
KMXK_0E02790,-1.37953925927284,11.3318324993419
KMXK_0A07780,-1.95465538605923,11.2978607864352
KMXK_0E03530,-1.21753400056714,11.0821983659677
KMXK_0H02550,-4.14595921740237,11.0619986348817
KMXK_0E05010,2.78544769751687,10.2678130630158
KMXK_0C05760,-1.05769080045933,10.260234401068
KMXK_0A04140,-1.28543173191259,10.0214625741736
KMXK_0B02720,-1.046152855108,9.98525821596943
KMXK_0E02630,-1.89072886725945,9.85376249990304
KMXK_0D03400,-1.03228909097935,9.81999784789871
KMXK_0H01830,2.31911127575373,9.7780640221239
